"","totalmoosena","SurveyID","SurveyName","Surveyyear","ID","Intid","Stratname","Counted","GMU","AreaMi","centrlat","centrlon","YBULL_SF","YBULL_GTSF","BULL_30_40","BULL_41_50","BULL_GT_50","COW_W_0","COW_W_1","COW_W_2","CALF","UNKNOWN","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","prp_burn_1_30","prp_burn_31_60","prop.cov.1","prop.cov.2","prop.cov.3","prop.cov.4","prop.cov.5","prop.cov.6","prop.cov.7","prop.cov.6_7","prop.cov.8","prop.cov.9","prop.cov.10","prop.cov.11","prop.cov.12","prop.cov.13","prop.cov.14","prop.cov.15","prop.cov.99","stratfact","xcoords","ycoords"
"498",NA,708,"20E TAYLOR CORRIDOR",2016,"6342-14215",NA,"LOW",0,"20E",5.909,63.7167,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,936.5333,0.322455734,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",100.952249458706,121.93498014437
"499",NA,708,"20E TAYLOR CORRIDOR",2016,"6340-14215",NA,"LOW",0,"20E",5.916,63.6833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,950.8,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",100.957797401451,118.213187731639
"500",NA,708,"20E TAYLOR CORRIDOR",2016,"6334-14215",NA,"LOW",0,"20E",5.937,63.5833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,860,0.999744856,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",100.974398281582,107.070201955868
"501",NA,708,"20E TAYLOR CORRIDOR",2016,"6332-14215",NA,"LOW",0,"20E",5.944,63.55,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,822.5,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",100.979923131776,103.359622775876
"502",NA,708,"20E TAYLOR CORRIDOR",2016,"6330-14215",NA,"HIGH",1,"20E",5.951,63.5167,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,767.0667,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",100.985446358618,99.649061149939
"503",NA,708,"20E TAYLOR CORRIDOR",2016,"6328-14215",NA,"LOW",0,"20E",5.958,63.4833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,723.6,0.996723641,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",100.990984539169,95.9273743448704
"504",NA,708,"20E TAYLOR CORRIDOR",2016,"6326-14215",NA,"LOW",0,"20E",5.965,63.45,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,822.647,0.594710225,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",100.996504508794,92.2168479256965
"505",NA,708,"20E TAYLOR CORRIDOR",2016,"6320-14215",NA,"LOW",1,"20E",5.986,63.35,-142.2917,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,NA,NA,NA,888.9375,0.998509941,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",101.013071195655,81.0742317915009
"506",NA,708,"20E TAYLOR CORRIDOR",2016,"6318-14215",NA,"LOW",1,"20E",5.992,63.3167,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,747.9333,0.93795254,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",101.018584633234,77.363775915985
"507",NA,708,"20E TAYLOR CORRIDOR",2016,"6316-14215",NA,"LOW",0,"20E",5.999,63.2833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,721.1334,0.46495902,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",101.024112983838,73.6421952705924
"508",NA,708,"20E TAYLOR CORRIDOR",2016,"6414-14210",NA,"LOW",0,"20E",5.8,64.25,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1287.6,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",104.906394544258,181.372161099736
"509",NA,708,"20E TAYLOR CORRIDOR",2016,"6412-14210",NA,"LOW",0,"20E",5.805,64.2167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1155.5333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",104.916816074693,177.661241751968
"510",NA,708,"20E TAYLOR CORRIDOR",2016,"6410-14210",NA,"LOW",0,"20E",5.812,64.1833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,959.9333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",104.927265913775,173.939195811221
"511",NA,708,"20E TAYLOR CORRIDOR",2016,"6408-14210",NA,"LOW",0,"20E",5.819,64.15,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,853.7333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",104.937681484073,170.228310993531
"512",NA,708,"20E TAYLOR CORRIDOR",2016,"6404-14210",NA,"LOW",0,"20E",5.833,64.0833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,857.3333,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",104.958534933983,162.79544949369
"513",NA,708,"20E TAYLOR CORRIDOR",2016,"6356-14210",NA,"LOW",0,"20E",5.861,63.95,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,645.9286,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.000174622286,147.941078233822
"514",NA,708,"20E TAYLOR CORRIDOR",2016,"6354-14210",NA,"LOW",0,"20E",5.868,63.9167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,606.25,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.010569234004,144.230314688757
"515",NA,708,"20E TAYLOR CORRIDOR",2016,"6352-14210",NA,"LOW",0,"20E",5.875,63.8833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,614.3333,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.020992041571,140.508425160252
"516",NA,708,"20E TAYLOR CORRIDOR",2016,"6348-14210",NA,"LOW",0,"20E",5.888,63.8167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,800.875,0.883100136,0.101925301,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.041766204586,133.086985098167
"517",NA,708,"20E TAYLOR CORRIDOR",2016,"6346-14210",NA,"LOW",0,"20E",5.895,63.7833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,809,0.050632749,0.446057979,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.052179937822,129.365147988962
"518",NA,708,"20E TAYLOR CORRIDOR",2016,"6344-14210",NA,"LOW",0,"20E",5.902,63.75,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,960.5333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.062559467922,125.65447156517
"519",NA,708,"20E TAYLOR CORRIDOR",2016,"6332-14210",NA,"LOW",0,"20E",5.944,63.55,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,891.2,0.593138427,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.124835257464,103.368494345387
"520",NA,708,"20E TAYLOR CORRIDOR",2016,"6330-14210",NA,"LOW",0,"20E",5.951,63.5167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,732.2,0.550138229,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.135193532401,99.6579404985383
"521",NA,708,"20E TAYLOR CORRIDOR",2016,"6328-14210",NA,"LOW",0,"20E",5.958,63.4833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,749.6875,0.125272139,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.145579851601,95.9362614838295
"522",NA,708,"20E TAYLOR CORRIDOR",2016,"6326-14210",NA,"LOW",0,"20E",5.965,63.45,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,861,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.155932018014,92.2257428196277
"523",NA,708,"20E TAYLOR CORRIDOR",2016,"6320-14210",NA,"LOW",0,"20E",5.986,63.35,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,820.5625,0.791868335,0.081980361,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.187001228906,81.0831499011386
"524",NA,708,"20E TAYLOR CORRIDOR",2016,"6318-14210",NA,"LOW",0,"20E",5.992,63.3167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,784.8,0.896527069,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.197341145235,77.3727017322769
"525",NA,708,"20E TAYLOR CORRIDOR",2016,"6316-14210",NA,"LOW",0,"20E",5.999,63.2833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,700.3125,0.8642373,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",105.207709029526,73.6511288045291
"526",NA,708,"20E TAYLOR CORRIDOR",2016,"6410-14205",NA,"LOW",0,"20E",5.812,64.1833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,925.1875,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",108.975085653719,173.953207505613
"527",NA,708,"20E TAYLOR CORRIDOR",2016,"6408-14205",NA,"LOW",0,"20E",5.819,64.15,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,841.3333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",108.9903571898,170.242335550293
"528",NA,708,"20E TAYLOR CORRIDOR",2016,"6406-14205",NA,"HIGH",0,"20E",5.826,64.1167,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,609.2143,0.325756157,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",109.005624355285,166.531480838741
"529",NA,708,"20E TAYLOR CORRIDOR",2016,"6404-14205",NA,"LOW",0,"20E",5.833,64.0833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,669,0.999256924,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.020932972601,162.809499756637
"530",NA,708,"20E TAYLOR CORRIDOR",2016,"6400-14205",NA,"LOW",0,"20E",5.847,64.0167,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,730.2857,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.051445377621,155.38787679726
"531",NA,708,"20E TAYLOR CORRIDOR",2016,"6358-14205",NA,"LOW",0,"20E",5.854,63.9833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,696.8125,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.066740783758,151.665947795373
"532",NA,708,"20E TAYLOR CORRIDOR",2016,"6356-14205",NA,"LOW",0,"20E",5.861,63.95,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,617.5333,0.974162084,0.025837916,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.081985992152,147.955179641531
"533",NA,708,"20E TAYLOR CORRIDOR",2016,"6354-14205",NA,"LOW",1,"20E",5.868,63.9167,-142.125,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,NA,NA,NA,622.8,0.567435463,0.432564537,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.097226798854,144.244428825298
"534",NA,708,"20E TAYLOR CORRIDOR",2016,"6352-14205",NA,"LOW",0,"20E",5.875,63.8833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,640.6875,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.112508947006,140.522552044633
"535",NA,708,"20E TAYLOR CORRIDOR",2016,"6346-14205",NA,"LOW",0,"20E",5.895,63.7833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,857.5,0,0.931308216,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.158237322293,129.379312925293
"536",NA,708,"20E TAYLOR CORRIDOR",2016,"6344-14205",NA,"LOW",0,"20E",5.902,63.75,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,841.6667,0,0.009496429,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.173456016393,125.668649134399
"537",NA,708,"20E TAYLOR CORRIDOR",2016,"6342-14205",NA,"LOW",0,"20E",5.909,63.7167,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,833.8,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.188670277766,121.958002774096
"538",NA,708,"20E TAYLOR CORRIDOR",2016,"6336-14205",NA,"LOW",0,"20E",5.93,63.6167,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,776.1875,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.234332055668,110.815025532095
"539",NA,708,"20E TAYLOR CORRIDOR",2016,"6334-14205",NA,"LOW",0,"20E",5.937,63.5833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,851.125,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.24957414948,107.093306254654
"540",NA,708,"20E TAYLOR CORRIDOR",2016,"6332-14205",NA,"LOW",0,"20E",5.944,63.55,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,846.2667,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.264766143045,103.382747383009
"541",NA,708,"20E TAYLOR CORRIDOR",2016,"6330-14205",NA,"LOW",0,"20E",5.951,63.5167,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,711.625,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.279953672911,99.6722060340783
"542",NA,708,"20E TAYLOR CORRIDOR",2016,"6328-14205",NA,"LOW",1,"20E",5.958,63.4833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,745.3125,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.295182321969,95.9505395353986
"543",NA,708,"20E TAYLOR CORRIDOR",2016,"6326-14205",NA,"LOW",0,"20E",5.965,63.45,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,845.9333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.310360895542,92.2400333303744
"544",NA,708,"20E TAYLOR CORRIDOR",2016,"6318-14205",NA,"LOW",0,"20E",5.992,63.3167,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,716.8,0.112369308,0.549005967,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.371075867389,77.3870419230405
"545",NA,708,"20E TAYLOR CORRIDOR",2016,"6316-14205",NA,"LOW",0,"20E",5.999,63.2833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,776.5,0.390001129,0.456932684,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",109.386277487257,73.6654813945014
"546",NA,708,"20E TAYLOR CORRIDOR",2016,"6406-14200",NA,"LOW",0,"20E",5.826,64.1167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,757.7857,0.25068811,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.063137951422,166.550825583962
"547",NA,708,"20E TAYLOR CORRIDOR",2016,"6404-14200",NA,"HIGH",1,"20E",5.833,64.0833,-142.0417,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,NA,NA,NA,627.3333,0.711825475,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",113.083314330288,162.828862228048
"548",NA,708,"20E TAYLOR CORRIDOR",2016,"6402-14200",NA,"HIGH",0,"20E",5.84,64.05,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,626.75,0.976447347,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",113.103424518299,159.118059749796
"549",NA,708,"20E TAYLOR CORRIDOR",2016,"6358-14200",NA,"LOW",0,"20E",5.854,63.9833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,594.1334,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.143687892901,151.68536318126
"550",NA,708,"20E TAYLOR CORRIDOR",2016,"6356-14200",NA,"LOW",0,"20E",5.861,63.95,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,589.5625,0.521967955,0.478032045,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.163780700945,147.974612595301
"551",NA,708,"20E TAYLOR CORRIDOR",2016,"6354-14200",NA,"LOW",1,"20E",5.868,63.9167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,618.8571,0.022030026,0.977969974,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.183867707812,144.263879320613
"552",NA,708,"20E TAYLOR CORRIDOR",2016,"6352-14200",NA,"LOW",0,"20E",5.875,63.8833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,622.5333,0.559315392,0.440684608,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.204009201832,140.54202010769
"553",NA,708,"20E TAYLOR CORRIDOR",2016,"6346-14200",NA,"LOW",0,"20E",5.895,63.7833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,749.1429,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.264278072501,129.398833427575
"554",NA,708,"20E TAYLOR CORRIDOR",2016,"6344-14200",NA,"LOW",1,"20E",5.902,63.75,-142.0417,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,NA,NA,NA,726.2941,0.09576558,0.380175008,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.284335936217,125.688187046022
"555",NA,708,"20E TAYLOR CORRIDOR",2016,"6342-14200",NA,"LOW",0,"20E",5.909,63.7167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,706.9333,0.544001203,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.304387957853,121.977558068581
"556",NA,708,"20E TAYLOR CORRIDOR",2016,"6340-14200",NA,"LOW",0,"20E",5.916,63.6833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,677.3571,0.584169783,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.324494320508,118.255803559227
"557",NA,708,"20E TAYLOR CORRIDOR",2016,"6338-14200",NA,"LOW",0,"20E",5.924,63.65,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,684.1765,0.114450075,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.344534619983,114.545209488492
"558",NA,708,"20E TAYLOR CORRIDOR",2016,"6336-14200",NA,"LOW",0,"20E",5.93,63.6167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,696.4667,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.364569056957,110.834632867971
"559",NA,708,"20E TAYLOR CORRIDOR",2016,"6334-14200",NA,"LOW",0,"20E",5.937,63.5833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,703.9286,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.384657761637,107.112930918999
"560",NA,708,"20E TAYLOR CORRIDOR",2016,"6332-14200",NA,"LOW",0,"20E",5.944,63.55,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,722.8235,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.404680435567,103.402389297307
"561",NA,708,"20E TAYLOR CORRIDOR",2016,"6330-14200",NA,"LOW",0,"20E",5.951,63.5167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,702.1429,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.424697226595,99.6918651717063
"562",NA,708,"20E TAYLOR CORRIDOR",2016,"6328-14200",NA,"LOW",0,"20E",5.958,63.4833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,828.2,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.444768211852,95.9702159213163
"563",NA,708,"20E TAYLOR CORRIDOR",2016,"6322-14200",NA,"LOW",0,"20E",5.978,63.3833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,744.2667,0,0.017692263,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.504825487302,84.8276589786448
"564",NA,708,"20E TAYLOR CORRIDOR",2016,"6320-14200",NA,"LOW",0,"20E",5.986,63.35,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,679.4706,0,0.831243789,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.524812726474,81.1172226670869
"565",NA,708,"20E TAYLOR CORRIDOR",2016,"6318-14200",NA,"LOW",0,"20E",5.992,63.3167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,717.4667,0,0.853196021,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.544794042003,77.4068039427381
"566",NA,708,"20E TAYLOR CORRIDOR",2016,"6316-14200",TRUE,"LOW",0,"20E",5.999,63.2833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,816.3333,0,0.223692816,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",113.564829404318,73.6852605014993
"567",NA,708,"20E TAYLOR CORRIDOR",2016,"6406-14155",NA,"LOW",0,"20E",5.826,64.1167,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,803.5,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",117.125500479025,166.575510464096
"568",NA,708,"20E TAYLOR CORRIDOR",2016,"6404-14155",NA,"LOW",0,"20E",5.833,64.0833,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,612.2,0.035659218,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",117.150550469371,162.853569727902
"569",NA,708,"20E TAYLOR CORRIDOR",2016,"6402-14155",NA,"LOW",0,"20E",5.84,64.05,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,532.2,0.717472875,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",117.175518280665,159.142789768112
"570",NA,708,"20E TAYLOR CORRIDOR",2016,"6358-14155",NA,"LOW",0,"20E",5.854,63.9833,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,604.1334,0.933691103,0.066308897,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",117.225507288831,151.710138203283
"571",NA,708,"20E TAYLOR CORRIDOR",2016,"6356-14155",NA,"LOW",0,"20E",5.861,63.95,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,663.6,0.327113477,0.672886523,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",117.250453522698,147.999410035038
