"","totalmoosena","SurveyID","SurveyName","Surveyyear","ID","Intid","Stratname","Counted","GMU","AreaMi","centrlat","centrlon","YBULL_SF","YBULL_GTSF","BULL_30_40","BULL_41_50","BULL_GT_50","COW_W_0","COW_W_1","COW_W_2","CALF","UNKNOWN","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","prp_burn_1_30","prp_burn_31_60","prop.cov.1","prop.cov.2","prop.cov.3","prop.cov.4","prop.cov.5","prop.cov.6","prop.cov.7","prop.cov.6_7","prop.cov.8","prop.cov.9","prop.cov.10","prop.cov.11","prop.cov.12","prop.cov.13","prop.cov.14","prop.cov.15","prop.cov.99","stratfact"
"472",NA,168,"20E TOK WEST",2006,"6342-14255",NA,"HIGH",0,"20E",5.909,63.7167,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,883.3333,0.999946834,0,0.184133145,NA,0.011997177,0.654728299,0.016231475,0.022230064,NA,0.022230064,0.007057163,0.000705716,0.047577041,0.054281346,5.88e-05,NA,0.000999765,NA,NA,"HIGH"
"473",NA,168,"20E TOK WEST",2006,"6342-14305",NA,"HIGH",0,"20E",5.909,63.7167,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,966.5625,1,0,0.000411571,NA,NA,0.098953434,0.192438852,0.09360301,0.000646754,0.094249764,0.206373471,0.011876764,0.324611947,0.061735654,NA,NA,0.009348542,NA,NA,"HIGH"
"474",NA,168,"20E TOK WEST",2006,"6344-14255",NA,"HIGH",0,"20E",5.902,63.75,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,771.0667,1,0,0.178954187,0.000235544,0.005064186,0.441526322,0.029325168,0.205806148,NA,0.205806148,0.00170769,NA,0.00871511,0.128194559,NA,NA,0.000294429,0.000176658,NA,"HIGH"
"475",4,168,"20E TOK WEST",2006,"6344-14300",NA,"HIGH",1,"20E",5.902,63.75,-143.0417,0,0,0,1,3,0,0,0,0,0,4,4,0,4,0,NA,NA,NA,806.2143,1,0,0.041742714,NA,0.001707389,0.388460406,0.049455402,0.057462467,0.000176626,0.057639093,0.015543126,0.006240801,0.329408301,0.10585811,NA,NA,0.003944657,NA,NA,"HIGH"
"476",3,168,"20E TOK WEST",2006,"6344-14305",NA,"HIGH",1,"20E",5.902,63.75,-143.125,0,0,0,0,1,0,1,0,0,0,3,2,1,1,1,NA,NA,NA,874.3125,1,0,0.002649241,NA,0.000117744,0.216060285,0.019427764,0.029023902,NA,0.029023902,0.030319086,0.00117744,0.601671965,0.075650536,NA,NA,0.023784293,0.000117744,NA,"HIGH"
"477",8,168,"20E TOK WEST",2006,"6344-14310",NA,"HIGH",1,"20E",5.902,63.75,-143.2083,1,1,0,0,1,2,0,1,0,0,8,6,3,3,2,NA,NA,NA,946.9333,1,0,0.006064531,NA,0.000706547,0.329192181,0.041038625,0.093499764,0.000117758,0.093617522,0.094029675,0.001295337,0.359750353,0.059114461,NA,NA,0.015190768,NA,NA,"HIGH"
"478",0,168,"20E TOK WEST",2006,"6346-14215",NA,"HIGH",1,"20E",5.895,63.7833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,859.3571,0.504751295,0.017282861,0.080686038,0.000707255,0.002652207,0.36936406,0.053692462,0.062356339,0.00029469,0.062651029,0.050922379,0.004597159,0.324040785,0.028467024,NA,NA,0.022219603,NA,NA,"HIGH"
"479",0,168,"20E TOK WEST",2006,"6346-14225",NA,"HIGH",1,"20E",5.895,63.7833,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,743.2941,0.967920325,0,0.048396605,0.000176845,0.00253478,0.381631691,0.015444471,0.046569205,5.89e-05,0.046628105,0.009844376,0.000589484,0.429379863,0.028472058,NA,NA,0.036901674,NA,NA,"HIGH"
"480",NA,168,"20E TOK WEST",2006,"6346-14240",NA,"HIGH",0,"20E",5.895,63.7833,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,847.375,1,0,0.015088112,NA,0.000117876,0.134378499,0.008251311,0.050097248,NA,0.050097248,0.085577886,5.89e-05,0.669004538,0.021099782,NA,NA,0.016325809,NA,NA,"HIGH"
"481",NA,168,"20E TOK WEST",2006,"6346-14245",NA,"HIGH",0,"20E",5.895,63.7833,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,776.2,1,0,0.031183683,NA,0.001650554,0.326338128,0.032657392,0.14784249,NA,0.14784249,0.015326574,NA,0.368486206,0.066140061,NA,5.89e-05,0.010315963,NA,NA,"HIGH"
"482",NA,168,"20E TOK WEST",2006,"6346-14250",NA,"HIGH",0,"20E",5.895,63.7833,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,728.7143,0.999998546,0,0.003948376,NA,0.000117862,0.139136072,0.16099947,0.46938535,NA,0.46938535,0.032883493,0.000117862,0.122694325,0.066650952,NA,0.001473275,0.001414344,0.00117862,NA,"HIGH"
"483",NA,168,"20E TOK WEST",2006,"6346-14255",NA,"HIGH",0,"20E",5.895,63.7833,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,725.4375,0.999999245,0,0.006129907,0.004715313,0.001768242,0.073499941,0.186608511,0.539254981,NA,0.539254981,0.027289874,0.007839208,0.056878463,0.089237298,NA,0.001532477,0.001178828,0.004066957,NA,"HIGH"
"484",NA,168,"20E TOK WEST",2006,"6348-14240",NA,"HIGH",0,"20E",5.888,63.8167,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,782.8666,1,0,0.037589992,NA,NA,0.252921043,0.00424879,0.066977458,NA,0.066977458,0.006904284,NA,0.581317125,0.04113065,NA,NA,0.008910657,NA,NA,"HIGH"
"485",NA,168,"20E TOK WEST",2006,"6348-14245",NA,"HIGH",0,"20E",5.888,63.8167,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,717.625,1,0,0.007139907,NA,5.9e-05,0.07275624,0.211600873,0.552369151,5.9e-05,0.552428151,0.027261462,0.00188824,0.040774178,0.081371334,NA,0.001121142,0.00212427,0.001475187,NA,"HIGH"
"486",14,168,"20E TOK WEST",2006,"6348-14250",NA,"HIGH",1,"20E",5.888,63.8167,-142.875,0,0,0,1,0,7,3,0,0,0,14,11,10,1,3,NA,NA,NA,706.6,0.999986554,0,0.008379559,NA,0.000118022,0.056532515,0.310220701,0.382391125,5.9e-05,0.382450125,0.041838782,0.003953735,0.065561194,0.08769031,NA,0.008615603,0.006786262,0.027853181,NA,"HIGH"
"487",NA,168,"20E TOK WEST",2006,"6348-14325",NA,"HIGH",0,"20E",5.888,63.8167,-143.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,899.6429,1,0,0.014282342,NA,0.001357413,0.218897545,0.020951369,0.021541549,NA,0.021541549,0.123229462,0.000118036,0.541430595,0.053765345,NA,NA,0.004426346,NA,NA,"HIGH"
"488",NA,168,"20E TOK WEST",2006,"6350-14245",NA,"HIGH",0,"20E",5.882,63.85,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,716.2,0.999999999,0,0.003426883,NA,5.91e-05,0.022511078,0.184047267,0.521654357,5.91e-05,0.521713457,0.030132939,0.023810931,0.097193501,0.088389956,NA,0.006322009,0.003190547,0.019202363,NA,"HIGH"
"489",NA,168,"20E TOK WEST",2006,"6350-14250",NA,"HIGH",0,"20E",5.882,63.85,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,687.1875,1,0,0.03520378,NA,0.000472534,0.054223272,0.158535145,0.384819846,NA,0.384819846,0.03774365,0.003839338,0.144063792,0.146544595,NA,0.011636149,0.006202008,0.016715889,NA,"HIGH"
"490",NA,168,"20E TOK WEST",2006,"6350-14310",NA,"HIGH",0,"20E",5.882,63.85,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,738.4667,1,0,0.004903988,NA,NA,0.148064993,0.093589365,0.32732644,NA,0.32732644,0.031137371,0.001595273,0.196395864,0.195982275,NA,5.91e-05,0.000886263,5.91e-05,NA,"HIGH"
"491",NA,168,"20E TOK WEST",2006,"6350-14325",NA,"HIGH",0,"20E",5.882,63.85,-143.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,992.8,1,0,0.010161281,0.000118154,0.000590772,0.20759733,0.121758138,0.093755538,0.001004313,0.094759851,0.145566255,0.009216045,0.305901814,0.083239794,NA,NA,0.021090565,NA,NA,"HIGH"
"492",50,168,"20E TOK WEST",2006,"6350-14330",NA,"HIGH",1,"20D",5.882,63.85,-143.5417,2,1,6,0,4,20,7,1,0,0,50,41,28,13,9,NA,NA,NA,1092.0667,1,0,0.006557183,NA,0.005730151,0.081167297,0.185727788,0.09280482,0.002244802,0.095049622,0.313976843,0.016717864,0.219340737,0.035975898,NA,NA,0.039756616,NA,NA,"HIGH"
"493",NA,168,"20E TOK WEST",2006,"6352-14245",NA,"HIGH",0,"20E",5.875,63.8833,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,733.9333,1,0,0.027687393,NA,NA,0.166715968,0.142459918,0.260427143,0.000295805,0.260722948,0.027095782,0.010116547,0.277051411,0.086256877,NA,0.000769094,0.000473289,0.000650772,NA,"HIGH"
"494",3,168,"20E TOK WEST",2006,"6352-14250",NA,"HIGH",1,"20E",5.875,63.8833,-142.875,0,0,0,0,0,0,0,1,0,0,3,1,1,0,2,NA,NA,NA,685.1334,0.460053464,0,0.051280535,NA,0.000118294,0.081977879,0.149287277,0.438102561,NA,0.438102561,0.020169161,0.001478677,0.046726208,0.183119418,NA,0.008517182,0.001656119,0.017566688,NA,"HIGH"
"495",NA,168,"20E TOK WEST",2006,"6352-14255",NA,"HIGH",0,"20E",5.875,63.8833,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,703.125,0.515509993,0,0.02313062,NA,5.92e-05,0.044013251,0.175579744,0.520468528,NA,0.520468528,0.017096545,0.002011358,0.057264553,0.141268339,5.92e-05,0.005146711,0.005442499,0.008459536,NA,"HIGH"
"496",1,168,"20E TOK WEST",2006,"6352-14315",NA,"HIGH",1,"20E",5.875,63.8833,-143.2917,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,NA,NA,NA,847.1334,1,0,0.007218081,NA,NA,0.213406697,0.031002248,0.120281623,NA,0.120281623,0.100993965,0.004851497,0.443379482,0.078570583,NA,NA,0.000295823,NA,NA,"HIGH"
"497",NA,168,"20E TOK WEST",2006,"6352-14325",NA,"HIGH",0,"20E",5.875,63.8833,-143.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1102.6471,0.920654053,0,0.00786796,5.92e-05,0.00023663,0.042652627,0.127425461,0.141800757,0.003608613,0.14540937,0.210719356,0.020291055,0.383577851,0.028987222,NA,NA,0.032773308,NA,NA,"HIGH"
"498",NA,168,"20E TOK WEST",2006,"6352-14330",NA,"HIGH",0,"20D",5.875,63.8833,-143.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1033.8667,0.956304469,0,0.002366444,5.92e-05,0.011832219,0.206413063,0.085606105,0.106549133,0.002366444,0.108915577,0.194462521,0.008578359,0.263266876,0.047624682,NA,NA,0.070874993,NA,NA,"HIGH"
"499",3,168,"20E TOK WEST",2006,"6354-14250",NA,"HIGH",1,"20E",5.868,63.9167,-142.875,0,0,0,0,2,1,0,0,0,0,3,3,1,2,0,NA,NA,NA,710.8666,0.068487948,0,0.069343282,NA,5.92e-05,0.118256647,0.169775567,0.424054006,NA,0.424054006,0.003789898,0.00248712,0.014567419,0.194587553,NA,0.001717297,0.000177651,0.001184343,NA,"HIGH"
"500",22,168,"20E TOK WEST",2006,"6354-14325",NA,"HIGH",1,"20E",5.868,63.9167,-143.4583,1,0,0,3,3,6,3,1,0,0,22,17,10,7,5,NA,NA,NA,1143.4286,0.233401083,0,0.007759284,NA,0.000888468,0.221643073,0.098856838,0.140555588,0.008647752,0.14920334,0.182550495,0.095066043,0.117929278,0.104779956,NA,NA,0.021323225,NA,NA,"HIGH"
"501",NA,168,"20E TOK WEST",2006,"6354-14330",NA,"HIGH",0,"20D",5.868,63.9167,-143.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,978.5,0.890937745,0,0.015814725,NA,0.001954629,0.332879228,0.060534265,0.074394361,0.001303086,0.075697447,0.067878931,0.007640822,0.299946692,0.111354617,NA,NA,0.026298644,NA,NA,"HIGH"
"502",NA,168,"20E TOK WEST",2006,"6354-14335",NA,"HIGH",0,"20D",5.868,63.9167,-143.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,921.8571,0.941990802,0,0.009941417,5.92e-05,0.000887626,0.114799692,0.143499615,0.077460205,0.00011835,0.077578555,0.146517545,0.003195455,0.435114504,0.062133854,NA,NA,0.006272561,NA,NA,"HIGH"
"503",16,168,"20E TOK WEST",2006,"6354-14340",NA,"HIGH",1,"20D",5.868,63.9167,-143.7083,0,0,1,1,1,5,4,0,0,0,16,12,9,3,4,NA,NA,NA,1090.7333,0.396336955,0,0.020495202,0.000355408,0.000947755,0.076294278,0.152233148,0.248904158,0.001421633,0.250325791,0.190380287,0.032519844,0.080203767,0.177289421,NA,NA,0.0189551,NA,NA,"HIGH"
"504",NA,168,"20E TOK WEST",2006,"6354-14345",NA,"HIGH",0,"20E",5.868,63.9167,-143.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1233.2941,0.010822982,0,0.003257522,NA,0.00787728,0.046493722,0.092158256,0.091743663,0.006396588,0.098140251,0.17371476,0.085228619,0.315209666,0.065742715,NA,NA,0.112177209,NA,NA,"HIGH"
"505",NA,168,"20E TOK WEST",2006,"6356-14340",NA,"HIGH",0,"20E",5.861,63.95,-143.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1116,9.86e-05,0,0.009426691,NA,0.000474299,0.120294065,0.28742515,0.145609771,0.001897196,0.147506967,0.152842829,0.085848106,0.072330586,0.099721349,NA,NA,0.024129958,NA,NA,"HIGH"
"506",30,168,"20E TOK WEST",2006,"6356-14345",NA,"HIGH",1,"20E",5.861,63.95,-143.7917,4,4,1,3,3,8,2,1,0,0,30,26,11,15,4,NA,NA,NA,1253.7333,0,0,0.001719538,NA,0.000296472,0.014645716,0.164957012,0.114082419,0.004624963,0.118707382,0.134064631,0.135546991,0.321968574,0.028639194,NA,NA,0.079454492,NA,NA,"HIGH"
"507",NA,168,"20E TOK WEST",2006,"6358-14215",NA,"HIGH",0,"20E",5.854,63.9833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,843.4286,0.437653735,0.562346265,0.003977678,0.000534315,0.000593683,0.306399905,0.237235811,0.112740442,0.000178105,0.112918547,0.037758252,0.005639991,0.230111612,0.06435526,0.000296842,NA,0.000178105,NA,NA,"HIGH"
"508",NA,168,"20E TOK WEST",2006,"6358-14245",NA,"HIGH",0,"20E",5.854,63.9833,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1002.5333,0,0,0.188650125,0.000296806,0.001484032,0.397720527,0.1082156,0.160275436,0.002018283,0.162293719,0.06434762,0.047132851,0.011812893,0.017749021,NA,NA,0.000296806,NA,NA,"HIGH"
"509",NA,168,"20E TOK WEST",2006,"6358-14305",NA,"HIGH",0,"20E",5.854,63.9833,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1160.7333,0,0,0.036916137,NA,0.000296754,0.071161493,0.154489881,0.39919283,0.00166182,0.40085465,0.185174194,0.070627337,0.045343937,0.028785091,NA,NA,0.006350525,NA,NA,"HIGH"
"510",39,168,"20E TOK WEST",2006,"6400-14215",NA,"HIGH",1,"20E",5.847,64.0167,-142.2917,1,2,3,1,2,17,5,1,0,0,39,32,23,9,7,NA,NA,NA,1184.5625,0.191173824,0.222119547,0.009093611,NA,0.00077266,0.134205052,0.134502229,0.235958395,0.004814264,0.240772659,0.139316493,0.056106984,0.215037147,0.034294205,NA,NA,0.03589896,NA,NA,"HIGH"
"511",NA,168,"20E TOK WEST",2006,"6400-14220",NA,"HIGH",0,"20E",5.847,64.0167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1066.4286,0.016935675,0.01951004,0.031847891,5.94e-05,0.000415924,0.452049911,0.160487225,0.083719548,0.001901367,0.085620915,0.022994652,0.058526441,0.040641711,0.137195484,NA,NA,0.010160428,NA,NA,"HIGH"
"512",2,168,"20E TOK WEST",2006,"6400-14245",NA,"HIGH",1,"20E",5.847,64.0167,-142.7917,0,0,0,1,0,1,0,0,0,0,2,2,1,1,0,NA,NA,NA,1064.5294,0,0,0.090098657,NA,0.004100796,0.494532271,0.091287293,0.100618091,0.001248068,0.101866159,0.031439439,0.021811482,0.05580649,0.066444788,NA,NA,0.042612623,NA,NA,"HIGH"
"513",NA,168,"20E TOK WEST",2006,"6400-14250",NA,"HIGH",0,"20E",5.847,64.0167,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1078.4,0,0.180339244,0.083788923,NA,0.001842168,0.318635607,0.133052056,0.210839078,0.000891372,0.21173045,0.024601854,0.047777514,0.042072736,0.12437604,NA,NA,0.012122653,NA,NA,"HIGH"
"514",NA,168,"20E TOK WEST",2006,"6400-14255",NA,"HIGH",0,"20E",5.847,64.0167,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,987.2667,0,0.749023084,0.055096582,NA,NA,0.180802377,0.206835067,0.199583952,5.94e-05,0.199643352,0.005052006,0.040059435,0.001069837,0.311441308,NA,NA,NA,NA,NA,"HIGH"
"515",11,168,"20E TOK WEST",2006,"6400-14300",NA,"HIGH",1,"20E",5.847,64.0167,-143.0417,0,0,1,0,0,2,4,0,0,0,11,7,6,1,4,NA,NA,NA,1206.625,0,0.000335776,0.005884101,NA,NA,0.0653789,0.207548291,0.276433878,0.000178306,0.276612184,0.184190193,0.082971768,0.072808321,0.099019316,NA,NA,0.005586924,NA,NA,"HIGH"
"516",NA,168,"20E TOK WEST",2006,"6400-14305",NA,"HIGH",0,"20E",5.847,64.0167,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1228.9333,0,0,0.009331352,NA,0.007667162,0.096523031,0.103239227,0.248736999,0.00808321,0.256820209,0.170876672,0.092838039,0.132838039,0.050104012,NA,NA,0.079762259,NA,NA,"HIGH"
"517",NA,168,"20E TOK WEST",2006,"6400-14310",NA,"HIGH",0,"20E",5.847,64.0167,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1106.0667,0,0,0.091649331,NA,0.000356612,0.260624071,0.170104012,0.150371471,0.003803863,0.154175334,0.111203566,0.062347697,0.041307578,0.096998514,NA,NA,0.011233284,NA,NA,"HIGH"
"518",NA,168,"20E TOK WEST",2006,"6400-14315",NA,"HIGH",0,"20E",5.847,64.0167,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1202.75,0,0,0.006716196,NA,NA,0.086775632,0.169628529,0.163803863,0.005586924,0.169390787,0.217533432,0.109479941,0.096344725,0.118751857,NA,NA,0.0253789,NA,NA,"HIGH"
"519",NA,168,"20E TOK WEST",2006,"6402-14210",NA,"HIGH",0,"20E",5.84,64.05,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,918.1429,1,0,0.010712373,NA,5.95e-05,0.116943403,0.038862108,0.039695293,5.95e-05,0.039754793,0.147830745,0.000595132,0.554484318,0.037433792,NA,NA,0.053323811,NA,NA,"HIGH"
"520",10,168,"20E TOK WEST",2006,"6402-14215",NA,"HIGH",1,"20E",5.84,64.05,-142.2917,0,1,2,0,1,1,1,1,0,0,10,7,3,4,3,NA,NA,NA,1207.8,0.168830183,0,0.014222804,NA,0.000952154,0.157641038,0.095631992,0.037788622,0.003451559,0.041240181,0.121399667,0.070399905,0.279397762,0.03647941,NA,NA,0.182635087,NA,NA,"HIGH"
"521",NA,168,"20E TOK WEST",2006,"6402-14245",NA,"HIGH",0,"20E",5.84,64.05,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,909.7692,0.042809836,0,0.036181861,NA,0.000178529,0.58777672,0.07278029,0.115270174,0.000297548,0.115567722,0.017793383,0.018507498,0.046119971,0.101940014,NA,NA,0.003154011,NA,NA,"HIGH"
"522",1,168,"20E TOK WEST",2006,"6402-14250",NA,"HIGH",1,"20E",5.84,64.05,-142.875,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,NA,NA,NA,1029.8125,0.273885453,0.007883233,0.062057476,NA,0.000356994,0.566728149,0.037781877,0.080442673,0.000297495,0.080740168,0.019872672,0.016005236,0.08062117,0.125840424,NA,NA,0.009995835,NA,NA,"HIGH"
"523",NA,168,"20E TOK WEST",2006,"6402-14255",NA,"HIGH",0,"20E",5.84,64.05,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1017.4667,0.31849338,0.02950992,0.039157343,NA,NA,0.344917877,0.151749583,0.083968103,0.000357058,0.084325161,0.077422042,0.01654368,0.050464175,0.234110926,NA,NA,0.001309212,NA,NA,"HIGH"
"524",NA,168,"20E TOK WEST",2006,"6402-14300",NA,"HIGH",0,"20E",5.84,64.05,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1309.8462,0,0,0.001725677,NA,0.000535555,0.023742934,0.148705742,0.169532877,0.003034811,0.172567688,0.222790836,0.06254091,0.23951205,0.031538233,NA,NA,0.096340375,NA,NA,"HIGH"
"525",6,168,"20E TOK WEST",2006,"6404-14225",NA,"HIGH",1,"20E",5.833,64.0833,-142.4583,2,0,0,0,0,2,1,0,0,0,6,5,3,2,1,NA,NA,NA,842.5625,0.124347876,0,0.224069109,0.000714924,0.007506702,0.452308609,0.068871016,0.126779863,NA,0.126779863,0.014298481,0.003395889,0.034316354,0.065058088,NA,0.000476616,0.002204349,NA,NA,"HIGH"
"526",NA,168,"20E TOK WEST",2006,"6404-14230",NA,"HIGH",0,"20E",5.833,64.0833,-142.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1176.5333,0,0,0.03931848,NA,0.008221137,0.240736328,0.178720362,0.163588705,0.000893602,0.164482307,0.153461218,0.057250089,0.050399142,0.041403551,NA,NA,0.066007387,NA,NA,"HIGH"
"527",NA,168,"20E TOK WEST",2006,"6404-14250",NA,"HIGH",0,"20E",5.833,64.0833,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,946.7333,0.884293806,0,0.001191469,NA,NA,0.163231264,0.269689027,0.059752174,0.000119147,0.059871321,0.240498034,0.025497438,0.113606577,0.123019183,NA,NA,0.003395687,NA,NA,"HIGH"
"528",2,168,"20E TOK WEST",2006,"6404-14255",NA,"HIGH",1,"20E",5.833,64.0833,-142.9583,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,NA,NA,NA,1073.1875,0.385113994,0,0.011022402,NA,5.96e-05,0.152645377,0.277228313,0.094435176,0.00107245,0.095507626,0.233496187,0.056601525,0.053741659,0.117612011,NA,NA,0.002085319,NA,NA,"HIGH"
"529",29,168,"20E TOK WEST",2006,"6404-14305",NA,"HIGH",1,"20E",5.833,64.0833,-143.125,2,4,0,2,5,8,4,0,0,0,29,25,12,13,4,NA,NA,NA,1237.1333,0,0,0.010303139,NA,0.000595557,0.092609136,0.183669823,0.223274373,0.002144006,0.225418379,0.126675004,0.103924722,0.136561253,0.065153952,NA,NA,0.055089036,NA,NA,"HIGH"
"530",NA,168,"20E TOK WEST",2006,"6406-14225",NA,"HIGH",0,"20E",5.826,64.1167,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,886.6667,0.804836976,0,0.035852771,NA,0.000954483,0.304360795,0.071765197,0.083755891,NA,0.083755891,0.141144187,5.97e-05,0.311280797,0.038000358,NA,NA,0.012825866,NA,NA,"HIGH"
"531",12,168,"20E TOK WEST",2006,"6406-14230",NA,"HIGH",1,"20E",5.826,64.1167,-142.5417,0,1,0,0,0,3,4,0,0,0,12,8,7,1,4,NA,NA,NA,1119.6666,0.670477577,0,0.032090665,NA,0.001133313,0.259469132,0.135102893,0.072293469,0.001729794,0.074023263,0.163018193,0.033581867,0.226960931,0.022546973,NA,NA,0.052072771,NA,NA,"HIGH"
"532",NA,168,"20E TOK WEST",2006,"6406-14235",NA,"HIGH",0,"20E",5.826,64.1167,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1190.4,0.329536286,0,0.003518187,NA,0.001013715,0.088491354,0.293261777,0.19797257,0.000477042,0.198449612,0.12236136,0.080500894,0.104591532,0.061478831,NA,NA,0.046332737,NA,NA,"HIGH"
"533",4,168,"20E TOK WEST",2006,"6406-14240",NA,"HIGH",1,"20E",5.826,64.1167,-142.7083,0,0,0,0,0,2,1,0,0,0,4,3,3,0,1,NA,NA,NA,1102.4,0.209570459,0,0.005607254,NA,0.000178955,0.266702458,0.243557623,0.124671916,0.000835123,0.125507039,0.087449296,0.081901694,0.051002147,0.126879026,NA,NA,0.011214507,NA,NA,"HIGH"
"534",NA,168,"20E TOK WEST",2006,"6406-14250",NA,"HIGH",0,"20E",5.826,64.1167,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,990.3333,0.870584542,0,0.022242099,NA,0.000357782,0.52850328,0.125223614,0.06523554,0.001371497,0.066607037,0.076803816,0.012403101,0.044245677,0.120035778,NA,NA,0.003577818,NA,NA,"HIGH"
"535",NA,168,"20E TOK WEST",2006,"6406-14305",NA,"HIGH",0,"20E",5.826,64.1167,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1252.1333,0,0,0.012761644,NA,NA,0.029876558,0.157731528,0.241994156,0.00232572,0.244319876,0.220108534,0.135249568,0.123680601,0.04556026,NA,NA,0.030711432,NA,NA,"HIGH"
"536",2,168,"20E TOK WEST",2006,"6406-14320",NA,"HIGH",1,"20E",5.826,64.1167,-143.375,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,NA,NA,NA,946.0667,0,0,0,NA,NA,0.207645059,0.183731886,0.04556026,NA,0.04556026,0.040670284,0.256365913,0.009958853,0.256067744,NA,NA,NA,NA,NA,"HIGH"
"537",NA,168,"20E TOK WEST",2006,"6408-14225",NA,"HIGH",0,"20E",5.819,64.15,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,917.9333,0.179551769,0,0.010330825,NA,0.001015168,0.607966081,0.083124328,0.057685417,0.000716589,0.058402006,0.017437,0.013436044,0.076436164,0.124507345,NA,NA,0.007345038,NA,NA,"HIGH"
"538",NA,168,"20E TOK WEST",2006,"6408-14230",NA,"HIGH",0,"20E",5.819,64.15,-142.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1054.6666,0.171706941,0,0.042283803,NA,0.001493072,0.501015289,0.113115146,0.049629718,0.000895843,0.050525561,0.055124224,0.017080745,0.081581462,0.052854754,NA,NA,0.084925944,NA,NA,"HIGH"
